STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
722082,04876, 20191222,   37.7,24,   32.7,24, 9999.9, 0,  991.8,24,   9.9,24,   9.5,24,  14.0,  18.1,   49.8 ,  31.8 , 0.00I,999.9, 000000,
722082,04876, 20191223,   38.8,24,   33.8,24, 9999.9, 0,  986.9,24,   9.9,24,   8.6,24,  17.1,  21.0,   46.6 ,  31.1 , 0.00I,999.9, 000000,
722082,04876, 20191224,   35.7,24,   33.6,24, 9999.9, 0,  986.1,24,   4.8,24,   6.2,24,  14.0, 999.9,   52.7 ,  28.0 , 0.00I,999.9, 100000,
722082,04876, 20191225,   41.9,24,   38.7,24, 9999.9, 0,  980.3,24,   9.4,24,   7.2,24,  14.0,  19.0,   56.8 ,  28.4 , 0.00I,999.9, 000000,
722082,04876, 20191226,   44.7,24,   42.7,24, 9999.9, 0,  981.2,24,   9.3,24,   9.5,24,  15.0,  19.0,   51.8 ,  35.2 , 0.00I,999.9, 000000,
722082,04876, 20191227,   33.1,24,   29.3,24, 9999.9, 0,  990.9,24,   8.4,24,   6.5,24,  12.0,  18.1,   36.9 ,  27.5 , 0.00I,999.9, 000000,
722082,04876, 20191228,   30.7,24,   30.2,24, 9999.9, 0,  989.9,24,   4.2,24,   5.9,24,  15.0,  18.1,   40.6 ,  22.8 , 0.43B,999.9, 111000,
722082,04876, 20191229,   49.8,24,   49.2,24, 9999.9, 0,  972.7,24,   6.9,24,  12.7,24,  19.0,  26.0,   54.5 ,  40.6 , 0.32C,999.9, 110000,
722082,04876, 20191230,   34.3,24,   32.5,24, 9999.9, 0,  967.4,24,   8.6,24,  11.6,24,  21.0,  29.9,   48.2 ,  28.2 , 0.20B,999.9, 011000,
722082,04876, 20191231,   24.7,24,   20.2,24, 9999.9, 0,  973.4,23,   8.1,24,  14.5,24,  22.9,  34.0,   28.0 ,  22.6 ,99.99 ,999.9, 001000,
722089,94959, 20190101,   32.0,24,   31.4,24, 9999.9, 0,  993.4,24,   7.5,24,   7.1,24,  13.0,  17.1,   35.1 ,  28.4 , 0.76G,999.9, 011000,
722089,94959, 20190102,   26.9,24,   25.2,24, 9999.9, 0,  995.6,24,   7.9,24,   7.6,24,  14.0,  21.0,   29.3 ,  24.8 ,99.99 ,999.9, 001000,
722089,94959, 20190103,   29.0,24,   24.7,24, 9999.9, 0,  990.0,24,  10.0,24,   7.6,24,  13.0,  19.0,   42.8 ,  21.6 , 0.00I,999.9, 000000,
722089,94959, 20190104,   35.2,24,   28.9,24, 9999.9, 0,  983.7,24,  10.0,24,   5.3,24,  11.1, 999.9,   47.7 ,  25.5 , 0.00I,999.9, 000000,
722089,94959, 20190105,   38.1,24,   33.4,24, 9999.9, 0,  983.8,24,  10.0,24,   4.7,24,   8.9, 999.9,   51.8 ,  30.7 , 0.00I,999.9, 000000,
722089,94959, 20190106,   36.4,24,   33.6,24, 9999.9, 0,  991.4,24,   9.5,24,   6.6,24,  15.0,  22.0,   43.7 ,  29.5 , 0.00I,999.9, 100000,
722089,94959, 20190107,   48.8,24,   44.5,24, 9999.9, 0,  980.2,24,   9.9,24,  10.8,24,  18.1,  24.1,   59.4 ,  41.5 , 0.13G,999.9, 010000,
722089,94959, 20190108,   40.0,24,   35.1,24, 9999.9, 0,  984.1,24,   8.2,24,  10.6,24,  29.9,  41.0,   45.5 ,  32.0 , 0.16G,999.9, 100000,
722089,94959, 20190109,   25.6,24,   15.6,24, 9999.9, 0,  997.5,24,  10.0,24,  16.0,24,  25.1,  35.9,   41.0 ,  18.5 , 0.00G,999.9, 000000,
722089,94959, 20190110,   19.9,24,   11.6,24, 9999.9, 0, 1002.4,21,  10.0,24,   3.4,24,   9.9,  15.9,   28.9 ,  13.1 , 0.00I,999.9, 000000,
722089,94959, 20190111,   23.9,24,   17.1,24, 9999.9, 0,  998.5,24,  10.0,24,   4.7,24,   9.9,  14.0,   31.1 ,  18.9 , 0.00I,999.9, 000000,
722089,94959, 20190112,   29.6,24,   26.9,24, 9999.9, 0,  995.7,24,   3.4,24,   8.2,24,  15.0,  20.0,   30.9 ,  28.2 , 0.02G,999.9, 001000,
722089,94959, 20190113,   29.2,24,   26.3,24, 9999.9, 0,  998.7,24,   6.8,24,  11.9,24,  17.1,  22.0,   30.6 ,  20.1 , 0.01G,999.9, 001000,
722089,94959, 20190114,   14.2,24,   12.2,24, 9999.9, 0, 1001.1,24,   5.0,24,   2.4,24,  12.0, 999.9,   27.5 ,   0.1 , 0.00G,999.9, 100000,
722089,94959, 20190115,   27.9,24,   26.9,24, 9999.9, 0,  996.1,24,   6.0,24,   6.8,24,  13.0,  18.1,   32.0 ,  26.4 ,99.99 ,999.9, 001000,
722089,94959, 20190116,   32.2,24,   29.2,24, 9999.9, 0,  994.1,24,   8.0,24,   6.2,24,  12.0,  15.0,   33.8*,  29.8*, 0.00I,999.9, 000000,
722089,94959, 20190117,   31.0,24,   29.5,24, 9999.9, 0,  992.1,24,   4.7,24,   4.6,24,   8.0, 999.9,   32.4 ,  28.8 ,99.99 ,999.9, 001000,
722089,94959, 20190118,   29.3,24,   25.2,24, 9999.9, 0,  992.1,24,   8.9,24,   6.0,24,  12.0,  15.9,   32.0 ,  25.7 , 0.00I,999.9, 000000,
722089,94959, 20190119,   24.6,24,   21.6,24, 9999.9, 0,  988.4,24,   5.5,24,  17.4,24,  25.1,  29.9,   31.5 ,  15.8 , 0.01G,999.9, 001000,
722089,94959, 20190120,    7.7,24,    1.4,24, 9999.9, 0,  997.6,24,  10.0,24,   6.6,24,  12.0, 999.9,   15.8 ,  -2.2 , 0.00G,999.9, 000000,
722089,94959, 20190121,    5.0,24,   -2.0,24, 9999.9, 0, 1002.6,24,  10.0,24,   7.1,24,  14.0,  22.0,   17.6 ,  -4.9 , 0.00I,999.9, 000000,
722089,94959, 20190122,   23.9,24,   18.7,24, 9999.9, 0,  990.6,24,   8.0,24,   9.5,24,  15.0,  27.0,   32.7 ,  16.5 , 0.11A,999.9, 011000,
722089,94959, 20190123,   27.0,24,   25.6,24, 9999.9, 0,  982.5,24,   5.8,24,   9.3,24,  15.9,  20.0,   34.7 ,  14.0 , 0.38G,999.9, 011000,
722089,94959, 20190124,   12.9,24,   10.0,24, 9999.9, 0,  986.4,24,   7.9,24,   9.1,24,  22.0,  28.0,   23.0 ,   7.5 , 0.00G,999.9, 001000,
722089,94959, 20190125,    1.7,24,   -4.5,24, 9999.9, 0,  995.7,24,   8.6,24,   9.3,24,  22.0,  26.0,   10.4 ,  -8.9 ,99.99 ,999.9, 001000,
722089,94959, 20190126,    0.1,24,   -3.6,24, 9999.9, 0,  992.8,24,   8.3,24,   3.8,24,   8.9, 999.9,   14.5 , -19.1 ,99.99 ,999.9, 001000,
722089,94959, 20190127,    8.9,24,    4.7,24, 9999.9, 0,  991.5,24,   9.3,24,   4.4,24,  11.1,  15.0,   17.1 ,  -8.5 ,99.99 ,999.9, 001000,
722089,94959, 20190128,   21.4,24,   17.4,24, 9999.9, 0,  978.3,24,   6.9,24,  14.1,24,  28.9,  34.0,   36.1 ,   9.5 , 0.03G,999.9, 011000,
722089,94959, 20190129,    4.4,24,   -2.3,24, 9999.9, 0,  989.5,24,   8.9,24,  16.7,24,  25.1,  29.9,    9.5 ,  -1.3 , 0.00G,999.9, 001000,
722089,94959, 20190130,  -11.3,24,  -20.9,24, 9999.9, 0,  996.9,23,   9.4,24,  13.7,24,  22.9,  32.1,   -1.7*, -20.7*, 0.00I,999.9, 000000,
722089,94959, 20190131,  -12.8,24,  -19.8,24, 9999.9, 0, 1000.9,23,   8.7,24,   3.7,24,   9.9, 999.9,    2.3 , -23.4 ,99.99 ,999.9, 001000,
722089,94959, 20190201,    8.1,24,    2.9,24, 9999.9, 0,  996.3,24,   9.8,24,   4.6,24,  11.1,  15.0,   21.9 ,   0.3 ,99.99 ,999.9, 001000,
722089,94959, 20190202,   27.7,24,   24.3,24, 9999.9, 0,  991.9,24,   8.5,24,   6.1,24,   8.9, 999.9,   43.7 ,  15.8 , 0.00I,999.9, 000000,
722089,94959, 20190203,   41.7,24,   40.5,24, 9999.9, 0,  983.6,24,   8.3,24,   6.4,24,  11.1, 999.9,   45.7 ,  38.8 , 0.00I,999.9, 000000,
722089,94959, 20190204,   41.9,24,   41.0,24, 9999.9, 0,  979.7,24,   8.1,24,   8.6,24,  18.1,  22.9,   47.5 ,  28.2 ,99.99 ,999.9, 110000,
722089,94959, 20190205,   23.2,24,   18.9,24, 9999.9, 0,  990.3,24,   9.6,24,   9.1,24,  15.0,  21.0,   30.9 ,  17.2 , 0.01A,999.9, 001000,
722089,94959, 20190206,   31.9,24,   31.5,24, 9999.9, 0,  986.0,24,   4.5,24,   3.7,24,   8.9, 999.9,   35.1 ,  30.2 , 0.06G,999.9, 011010,
722089,94959, 20190207,   30.3,24,   29.8,24, 9999.9, 0,  983.0,24,   4.2,24,   9.1,24,  28.9,  34.0,   33.3 ,  15.4 , 0.18G,999.9, 011010,
722089,94959, 20190208,    9.1,24,    2.4,24, 9999.9, 0, 1001.8,24,   9.0,24,  18.6,24,  33.0,  42.9,   15.4 ,   3.2 , 0.06G,999.9, 001000,
722089,94959, 20190209,   11.9,24,    3.8,24, 9999.9, 0, 1014.8,24,  10.0,24,   5.6,24,   8.9,  14.0,   24.8 ,   5.0 , 0.00G,999.9, 000000,
722089,94959, 20190210,   25.8,24,   19.4,24, 9999.9, 0, 1001.5,24,   8.1,24,   5.9,24,   8.9,  14.0,   29.1 ,  23.9 ,99.99 ,999.9, 001000,
722089,94959, 20190211,   29.3,24,   28.9,24, 9999.9, 0,  991.6,24,   4.2,24,   4.9,24,  12.0,  17.1,   32.0 ,  27.5 , 0.15A,999.9, 101000,
722089,94959, 20190212,   30.9,24,   30.1,24, 9999.9, 0,  979.5,24,   4.5,24,   4.1,24,   8.9, 999.9,   32.5 ,  24.4 , 0.13A,999.9, 011000,
722089,94959, 20190213,   17.6,24,   13.3,24, 9999.9, 0,  988.7,24,   9.8,24,   4.0,24,   9.9, 999.9,   28.0 ,  10.0 ,99.99 ,999.9, 001000,
722089,94959, 20190214,   37.5,24,   31.7,24, 9999.9, 0,  976.9,24,  10.0,24,   5.3,24,  22.9,  28.9,   50.5 ,  27.5 , 0.00I,999.9, 000000,
722089,94959, 20190215,   15.1,24,    9.5,24, 9999.9, 0,  985.7,24,   9.8,24,  14.5,24,  22.9,  32.1,   33.6 ,   6.4 , 0.00I,999.9, 000000,
722089,94959, 20190216,   16.3,24,   10.3,24, 9999.9, 0,  991.3,24,  10.0,24,   6.2,24,   9.9,  15.9,   30.7 ,   7.2 , 0.00I,999.9, 000000,
722089,94959, 20190217,   26.7,24,   23.0,24, 9999.9, 0,  983.4,24,   6.1,24,   8.9,24,  15.0,  22.0,   28.4 ,  24.3 , 0.02A,999.9, 001000,
722089,94959, 20190218,   22.9,24,   19.6,24, 9999.9, 0,  994.6,24,   8.2,24,   6.0,24,   9.9, 999.9,   26.2 ,  16.9 ,99.99 ,999.9, 001000,
722089,94959, 20190219,   17.5,24,   12.8,24, 9999.9, 0, 1006.6,24,   9.9,24,   2.8,24,   8.0, 999.9,   30.6 ,   5.9 , 0.00I,999.9, 000000,
722089,94959, 20190220,   31.4,24,   29.2,24, 9999.9, 0,  987.2,24,   6.1,24,  10.8,24,  15.9,  26.0,   34.7 ,  28.6 ,99.99 ,999.9, 011000,
722089,94959, 20190221,   29.4,24,   23.6,24, 9999.9, 0,  991.2,24,  10.0,24,   6.6,24,  13.0,  19.0,   34.7 ,  21.2 , 0.00I,999.9, 000000,
722089,94959, 20190222,   29.2,24,   22.2,24, 9999.9, 0,  999.6,24,   9.8,24,   5.2,24,   8.9,  14.0,   41.0 ,  21.7 , 0.00I,999.9, 000000,
722089,94959, 20190223,   36.3,24,   33.9,24, 9999.9, 0,  987.0,24,   6.1,24,   8.0,24,  13.0,  17.1,   40.5 ,  33.1 , 0.33B,999.9, 011000,
722089,94959, 20190224,   31.6,24,   28.0,24, 9999.9, 0,  977.6,24,   8.3,24,  21.3,24,  35.9,  45.1,   44.6 ,  20.1 , 0.05A,999.9, 011010,
722089,94959, 20190225,   14.5,24,    5.2,24, 9999.9, 0, 1001.6,24,  10.0,24,  10.8,24,  28.0,  32.1,   23.5 ,   7.2 , 0.00I,999.9, 000000,
722089,94959, 20190226,   21.7,24,   12.8,24, 9999.9, 0, 1002.0,24,  10.0,24,  10.3,24,  13.0,  17.1,   30.6 ,  17.1 , 0.00I,999.9, 000000,
722089,94959, 20190227,   26.5,24,   20.0,24, 9999.9, 0,  995.2,24,   9.5,24,   9.6,24,  14.0,  19.0,   29.7 ,  19.2 , 0.00I,999.9, 000000,
722089,94959, 20190228,   18.1,22,    8.6,22, 9999.9, 0,  996.9,20,  10.0,22,   6.5,22,   9.9, 999.9,   28.2*,  10.4*, 0.00I,999.9, 000000,
722089,94959, 20190301,   26.2,24,   17.1,24, 9999.9, 0,  993.3,19,  10.0,24,   3.9,24,   8.0, 999.9,   40.3 ,  17.1 , 0.00I,999.9, 000000,
722089,94959, 20190302,   30.3,24,   22.6,24, 9999.9, 0,  995.3,24,   9.9,24,   6.2,24,  11.1,  15.0,   35.6 ,  25.5 , 0.00I,999.9, 000000,
722089,94959, 20190303,   20.1,24,   13.2,24, 9999.9, 0,  997.9,24,   8.7,24,  11.2,24,  17.1,  22.9,   27.5 ,   8.1 ,99.99 ,999.9, 001000,
722089,94959, 20190304,    4.8,24,   -4.3,24, 9999.9, 0,  998.4,24,   9.9,24,  12.4,24,  18.1,  22.0,   16.7 ,  -2.2 , 0.00I,999.9, 000000,
722089,94959, 20190305,   13.5,24,    3.0,24, 9999.9, 0,  994.9,24,   9.9,24,  12.3,24,  22.9,  28.9,   23.4 ,   8.6 ,99.99 ,999.9, 001000,
722089,94959, 20190306,   18.8,24,    7.3,24, 9999.9, 0,  999.2,18,  10.0,24,   9.2,24,  19.0,  26.0,   35.2 ,   6.8 , 0.00I,999.9, 000000,
722089,94959, 20190307,   24.2,24,   15.8,24, 9999.9, 0,  998.7,24,   8.1,24,   5.6,24,   8.9, 999.9,   33.8 ,  19.2 ,99.99 ,999.9, 001000,
722089,94959, 20190308,   30.0,24,   26.9,24, 9999.9, 0,  993.0,24,   8.1,24,   5.4,24,   8.9, 999.9,   39.2 ,  24.8 ,99.99 ,999.9, 001000,
722089,94959, 20190309,   34.2,24,   33.0,24, 9999.9, 0,  981.6,24,   5.7,24,   8.1,24,  17.1,  27.0,   39.4 ,  31.1 , 0.91B,999.9, 011000,
722089,94959, 20190310,   36.3,24,   31.5,24, 9999.9, 0,  981.9,24,   9.3,24,  18.2,24,  27.0,  34.0,   40.1 ,  31.5 , 0.04A,999.9, 010000,
722089,94959, 20190311,   33.3,24,   25.4,24, 9999.9, 0, 1000.4,24,  10.0,24,   4.4,24,   8.9, 999.9,   43.7 ,  27.5 , 0.00I,999.9, 000000,
722089,94959, 20190312,   35.5,24,   29.2,24, 9999.9, 0,  998.6,24,  10.0,24,   4.7,24,  13.0,  17.1,   46.4 ,  25.9 ,99.99 ,999.9, 010000,
722089,94959, 20190313,   46.5,24,   41.9,24, 9999.9, 0,  982.8,24,   8.5,24,   8.6,24,  14.0,  24.1,   59.9*,  40.1*, 0.13G,999.9, 010010,
722089,94959, 20190314,   52.2,24,   47.0,24, 9999.9, 0,  969.1,24,  10.0,24,  13.9,24,  28.9,  36.9,   61.2 ,  39.6 , 0.06G,999.9, 010000,
722089,94959, 20190315,   37.1,24,   31.0,24, 9999.9, 0,  984.3,24,   9.8,24,  18.0,24,  22.9,  31.1,   44.8 ,  32.5 , 0.14G,999.9, 011000,
722089,94959, 20190316,   34.6,24,   26.1,24, 9999.9, 0,  999.1,24,  10.0,24,   8.3,24,  14.0,  19.0,   44.8 ,  26.1 , 0.00G,999.9, 000000,
722089,94959, 20190317,   36.4,24,   29.1,24, 9999.9, 0,  997.8,24,   9.8,24,   6.3,24,  13.0,  17.1,   43.7 ,  31.6 , 0.01G,999.9, 011000,
722089,94959, 20190318,   33.7,24,   27.5,24, 9999.9, 0, 1000.9,24,   9.3,24,   4.2,24,   9.9, 999.9,   45.7 ,  22.3 , 0.00G,999.9, 000000,
722089,94959, 20190319,   37.1,24,   26.7,24, 9999.9, 0, 1000.6,24,  10.0,24,   3.1,24,  11.1,  15.9,   53.6 ,  23.2 , 0.00I,999.9, 000000,
722089,94959, 20190320,   43.5,24,   36.7,24, 9999.9, 0,  991.4,24,   9.2,24,   5.6,24,  14.0,  18.1,   54.0 ,  37.9 , 0.07G,999.9, 010000,
722089,94959, 20190321,   41.7,24,   33.6,24, 9999.9, 0,  989.4,24,  10.0,24,   8.6,24,  18.1,  22.0,   51.3 ,  34.7 , 0.00G,999.9, 010000,
722089,94959, 20190322,   42.2,24,   31.9,24, 9999.9, 0,  991.5,24,   9.5,24,   8.1,24,  12.0,  22.9,   54.7 ,  31.8 , 0.00I,999.9, 000000,
722089,94959, 20190323,   40.4,24,   28.4,24, 9999.9, 0,  996.5,24,  10.0,24,   4.9,24,   9.9,  15.9,   55.8 ,  29.3 , 0.00I,999.9, 000000,
722089,94959, 20190324,   46.5,24,   40.4,24, 9999.9, 0,  991.3,24,   8.6,24,   4.3,24,   8.9, 999.9,   51.3 ,  44.1 , 0.03G,999.9, 010000,
722089,94959, 20190325,   41.8,24,   36.8,24, 9999.9, 0,  994.1,24,   7.6,24,  11.9,24,  17.1,  22.9,   49.3 ,  33.4 , 0.17G,999.9, 110000,
722089,94959, 20190326,   36.1,24,   16.9,24, 9999.9, 0, 1001.6,24,  10.0,24,   4.4,24,  11.1,  14.0,   50.9 ,  21.2 , 0.00G,999.9, 000000,
722089,94959, 20190327,   45.9,24,   25.6,24, 9999.9, 0,  997.4,24,  10.0,24,   7.6,24,  18.1,  25.1,   64.6 ,  34.3 , 0.00I,999.9, 000000,
722089,94959, 20190328,   56.3,24,   43.7,24, 9999.9, 0,  989.1,24,  10.0,24,   6.6,24,   9.9,  15.9,   68.0 ,  48.0 , 0.03G,999.9, 010010,
722089,94959, 20190329,   53.0,24,   40.3,24, 9999.9, 0,  989.2,20,  10.0,24,   6.7,24,  15.0,  18.1,   61.9 ,  41.5 , 0.00G,999.9, 010000,
722089,94959, 20190330,   42.4,24,   37.1,24, 9999.9, 0,  985.5,23,   8.8,24,  12.3,24,  17.1,  24.1,   48.0 ,  38.8 , 0.91G,999.9, 010000,
722089,94959, 20190331,   32.7,24,   19.4,24, 9999.9, 0,  997.4,20,  10.0,24,   8.1,24,  14.0,  19.0,   41.0 ,  23.0 , 0.00G,999.9, 000000,
722089,94959, 20190401,   38.4,24,   26.4,24, 9999.9, 0,  997.6,24,  10.0,24,   7.9,24,  17.1,  24.1,   52.2 ,  29.8 , 0.00I,999.9, 000000,
722089,94959, 20190402,   42.2,24,   32.5,24, 9999.9, 0,  990.1,24,  10.0,24,   8.3,24,  15.0,  19.0,   50.4 ,  33.1 , 0.00I,999.9, 000000,
722089,94959, 20190403,   43.0,24,   31.8,24, 9999.9, 0,  994.8,24,  10.0,24,   4.9,24,  12.0,  15.9,   56.3 ,  28.9 ,99.99 ,999.9, 010000,
722089,94959, 20190404,   47.4,24,   40.4,24, 9999.9, 0,  995.5,24,   9.9,24,  11.0,24,  17.1,  22.9,   50.7 ,  44.6 , 0.04A,999.9, 010000,
722089,94959, 20190405,   47.9,24,   45.5,24, 9999.9, 0,  990.9,24,   6.0,24,   5.2,24,  15.0,  18.1,   54.3 ,  43.5 , 0.02A,999.9, 110000,
722089,94959, 20190406,   54.8,24,   47.2,24, 9999.9, 0,  991.3,24,   9.3,24,   4.4,24,   9.9,  15.0,   69.1 ,  42.3 , 0.00I,999.9, 000000,
722089,94959, 20190407,   62.3,24,   52.9,24, 9999.9, 0,  984.5,24,   9.9,24,   8.1,24,  19.0,  26.0,   73.0 ,  55.4 ,99.99 ,999.9, 010000,
722089,94959, 20190408,   59.5,24,   47.6,24, 9999.9, 0,  984.6,24,   8.8,24,   4.1,24,  13.0,  22.9,   74.5 ,  44.6 , 0.15G,999.9, 110010,
722089,94959, 20190409,   58.8,24,   38.3,24, 9999.9, 0,  985.0,24,  10.0,24,   7.0,24,  12.0,  20.0,   71.6 ,  41.2 , 0.00G,999.9, 000000,
722089,94959, 20190410,   48.0,24,   38.9,24, 9999.9, 0,  984.4,24,   9.8,24,  11.5,24,  22.0,  32.1,   63.1 ,  39.0 , 0.26G,999.9, 010010,
722089,94959, 20190411,   48.4,24,   40.7,24, 9999.9, 0,  973.8,24,  10.0,24,  15.6,24,  25.1,  31.1,   63.5 ,  42.1 , 0.00G,999.9, 010010,
722089,94959, 20190412,   45.0,24,   31.8,24, 9999.9, 0,  977.3,24,   9.9,24,  14.3,24,  25.1,  34.0,   59.4 ,  33.8 , 0.11G,999.9, 010000,
722089,94959, 20190413,   41.9,24,   26.4,24, 9999.9, 0,  990.3,24,  10.0,24,   6.6,24,  13.0,  19.0,   55.4 ,  30.2 , 0.00G,999.9, 000000,
722089,94959, 20190414,   38.4,24,   31.7,24, 9999.9, 0,  983.5,24,   7.7,24,  12.0,24,  15.0,  21.0,   50.7 ,  32.5 , 0.03A,999.9, 011000,
722089,94959, 20190415,   38.9,24,   32.3,24, 9999.9, 0,  986.8,24,   9.9,24,   4.0,24,  12.0,  18.1,   56.7 ,  26.2 , 0.00I,999.9, 000000,
722089,94959, 20190416,   59.2,24,   46.7,24, 9999.9, 0,  984.8,24,  10.0,24,   7.3,24,  13.0,  19.0,   74.3 ,  49.1 , 0.00I,999.9, 000000,
722089,94959, 20190417,   66.0,24,   53.9,24, 9999.9, 0,  981.5,24,  10.0,24,   8.0,24,  22.9,  33.0,   77.2 ,  55.4 , 0.00I,999.9, 000000,
722089,94959, 20190418,   54.1,24,   47.3,24, 9999.9, 0,  977.4,24,   9.6,24,  11.5,24,  18.1,  22.9,   73.9 ,  46.0 , 0.25G,999.9, 010010,
722089,94959, 20190419,   49.0,24,   34.7,24, 9999.9, 0,  983.5,24,  10.0,24,  15.5,24,  26.0,  33.0,   60.8 ,  43.3 , 0.00G,999.9, 000000,
722089,94959, 20190420,   49.7,24,   25.0,24, 9999.9, 0,  984.9,24,  10.0,24,   7.0,24,  15.0,  18.1,   68.0 ,  31.1 , 0.00I,999.9, 000000,
722089,94959, 20190421,   59.6,24,   36.9,24, 9999.9, 0,  985.6,24,  10.0,24,   5.8,24,  15.0,  21.0,   79.7 ,  43.2 , 0.00I,999.9, 000000,
722089,94959, 20190422,   67.3,24,   50.1,24, 9999.9, 0,  986.7,24,  10.0,24,   8.7,24,  20.0,  25.1,   77.4 ,  58.1 ,99.99 ,999.9, 010000,
722089,94959, 20190423,   56.2,24,   49.7,24, 9999.9, 0,  988.2,24,   9.7,24,   9.1,24,  15.9,  22.9,   74.5 ,  50.0 ,99.99 ,999.9, 010000,
722089,94959, 20190424,   50.8,24,   43.1,24, 9999.9, 0,  987.9,24,   8.5,24,   3.2,24,   8.9,  14.0,   59.4 ,  43.7 ,99.99 ,999.9, 010000,
722089,94959, 20190425,   52.4,24,   45.4,24, 9999.9, 0,  981.9,24,   8.2,24,   1.9,24,  21.0,  32.1,   70.7 ,  37.8 ,99.99 ,999.9, 110000,
722089,94959, 20190426,   52.6,24,   39.9,24, 9999.9, 0,  984.9,24,   9.8,24,  12.7,24,  24.1,  28.9,   63.5 ,  43.5 , 0.05G,999.9, 010000,
722089,94959, 20190427,   49.2,24,   35.9,24, 9999.9, 0,  983.5,24,  10.0,24,   7.1,24,  22.9,  31.1,   60.4 ,  36.5 , 0.00G,999.9, 010000,
722089,94959, 20190428,   41.2,24,   30.9,24, 9999.9, 0,  990.7,24,   9.8,24,  10.5,24,  22.0,  28.9,   57.9 ,  30.4 , 0.02G,999.9, 010000,
722089,94959, 20190429,   50.5,24,   46.0,24, 9999.9, 0,  988.9,14,   8.1,24,   7.8,24,  12.0,  20.0,   56.5 ,  46.9 , 0.91G,999.9, 010010,
722089,94959, 20190430,   50.7,24,   49.2,24, 9999.9, 0,  992.2,21,   7.9,24,   6.1,24,  17.1,  25.1,   56.3 ,  46.9 , 0.96G,999.9, 010010,
722089,94959, 20190501,   52.3,24,   51.1,24, 9999.9, 0,  985.6,19,   5.6,24,   6.1,24,  20.0,  28.9,   61.0 ,  49.1 , 1.59G,999.9, 110000,
722089,94959, 20190502,   55.2,24,   53.4,24, 9999.9, 0,  990.1,24,   7.4,24,   7.9,24,  14.0, 999.9,   59.2 ,  53.1 , 0.99G,999.9, 010010,
722089,94959, 20190503,   50.8,24,   45.9,24, 9999.9, 0,  991.4,24,   8.1,24,   5.5,24,  12.0,  14.0,   58.1 ,  39.7 , 0.00G,999.9, 110000,
722089,94959, 20190504,   52.1,24,   43.7,24, 9999.9, 0,  988.8,24,   9.9,24,   4.0,24,  11.1, 999.9,   66.4 ,  39.4 ,99.99 ,999.9, 010000,
722089,94959, 20190505,   58.2,24,   47.4,24, 9999.9, 0,  985.3,24,   9.7,24,   3.1,24,  11.1,  15.0,   73.8 ,  42.4 , 0.00I,999.9, 000000,
722089,94959, 20190506,   64.2,24,   50.9,24, 9999.9, 0,  986.0,24,  10.0,24,   4.5,24,  13.0,  17.1,   76.3 ,  53.1 ,99.99 ,999.9, 010000,
722089,94959, 20190507,   56.1,24,   52.1,24, 9999.9, 0,  992.1,24,   9.5,24,  11.0,24,  17.1,  20.0,   68.9 ,  49.5 , 0.16G,999.9, 010000,
722089,94959, 20190508,   55.3,24,   51.0,24, 9999.9, 0,  987.4,24,   9.0,24,  11.2,24,  22.9,  29.9,   76.1 ,  46.4 , 0.33G,999.9, 010010,
722089,94959, 20190509,   56.3,24,   52.4,24, 9999.9, 0,  980.5,24,   9.8,24,  11.2,24,  18.1,  22.9,   67.1 ,  46.8 , 0.16G,999.9, 010000,
722089,94959, 20190510,   49.1,24,   39.6,24, 9999.9, 0,  991.3,24,  10.0,24,   5.9,24,  11.1,  15.0,   61.7 ,  38.5 , 0.00G,999.9, 000000,
722089,94959, 20190511,   50.6,24,   41.4,24, 9999.9, 0,  991.3,24,  10.0,24,   3.5,24,  11.1,  15.0,   58.1 ,  46.0 ,99.99 ,999.9, 010000,
722089,94959, 20190512,   47.2,24,   41.8,24, 9999.9, 0,  984.8,24,  10.0,24,   6.2,24,   9.9, 999.9,   50.9 ,  44.4 , 0.09A,999.9, 010000,
722089,94959, 20190513,   50.5,24,   42.6,24, 9999.9, 0,  986.2,24,   8.8,24,   5.2,24,  11.1,  15.0,   66.4 ,  39.7 ,99.99 ,999.9, 010000,
722089,94959, 20190514,   54.1,24,   44.2,24, 9999.9, 0,  988.8,24,  10.0,24,   2.9,24,  12.0, 999.9,   63.9 ,  41.0 , 0.01A,999.9, 010000,
722089,94959, 20190515,   62.0,24,   51.7,24, 9999.9, 0,  987.1,24,  10.0,24,   2.7,24,   7.0, 999.9,   77.0*,  52.2*,99.99 ,999.9, 010000,
722089,94959, 20190516,   69.7,24,   59.2,24, 9999.9, 0,  983.0,24,   9.0,24,   7.5,24,  18.1,  24.1,   88.5 ,  56.7 , 0.04A,999.9, 010010,
722089,94959, 20190517,   69.9,24,   63.2,24, 9999.9, 0,  981.6,24,   9.9,24,   5.8,24,  22.0,  29.9,   86.0 ,  62.6 , 0.44G,999.9, 010010,
722089,94959, 20190518,   63.7,24,   59.8,24, 9999.9, 0,  980.6,24,   9.4,24,   8.2,24,  17.1,  27.0,   76.1 ,  54.1 , 0.12G,999.9, 010010,
